MP,PTS,PER,VORP,WS,TOV,STL%,BPM,Rk_Year,AST%
28.6,6.0,9.8,1.3,4.0,1.1,2.1,0.1,10,8.9
8.3,2.6,9.7,0.0,0.4,0.3,1.5,-2.5,15,6.0
18.8,7.2,11.6,-0.6,1.3,1.1,2.3,-3.7,20,7.9
20.4,8.5,11.1,0.1,0.9,1.6,1.3,-1.7,14,13.4
31.8,12.0,12.3,-0.9,1.3,1.5,1.2,-4.1,30,4.9
27.7,10.7,11.8,-0.6,2.2,1.4,1.1,-3.1,27,7.1
15.0,3.0,9.9,-0.1,2.1,0.7,1.3,-2.2,14,6.7
28.7,16.5,22.5,4.7,9.7,2.1,2.5,6.7,12,28.2
22.6,9.4,16.8,0.9,2.6,1.7,2.7,0.9,15,7.8
31.4,12.5,14.5,-0.2,4.0,1.9,0.9,-2.4,28,8.3
36.7,24.1,19.8,2.9,6.2,2.5,2.0,3.1,21,13.6
11.5,4.2,11.2,0.1,1.6,0.5,1.3,-1.6,15,5.0
12.0,4.2,10.6,-0.2,1.1,0.7,1.5,-3.0,7,4.5
25.6,14.5,17.4,1.4,4.0,1.0,1.6,0.9,20,10.3
13.7,3.6,9.6,0.0,0.8,0.6,1.8,-1.9,28,8.8
13.4,3.6,13.9,0.6,3.4,0.6,0.8,0.1,2,2.4
36.0,16.9,14.1,0.6,3.2,2.3,1.6,-0.9,22,13.8
31.0,11.7,13.6,0.1,2.5,1.0,1.1,-1.6,26,8.6
27.9,13.8,14.0,0.2,2.1,1.9,1.5,-1.4,24,16.7
25.1,10.9,16.9,-0.1,4.4,1.5,1.2,-2.1,22,4.4
29.1,10.9,12.1,0.1,2.4,1.3,1.4,-1.8,29,8.8
20.8,4.9,12.6,0.5,1.4,1.2,1.3,0.1,26,13.8
13.0,3.1,12.9,0.2,2.0,0.6,0.9,-1.2,18,1.7
31.4,12.9,15.7,1.5,5.5,1.7,1.8,0.4,28,24.1
23.7,11.9,16.0,0.9,3.5,0.9,1.4,0.0,24,5.2
34.2,16.6,15.6,1.0,2.7,2.2,2.2,-0.4,24,24.7
22.9,9.9,14.0,1.1,4.5,1.4,2.4,0.5,10,12.3
13.8,2.1,3.3,-0.8,-0.4,0.5,0.9,-5.6,4,8.9
33.7,18.1,14.9,0.0,1.4,2.5,1.0,-2.1,24,23.5
31.4,12.6,12.4,0.5,2.7,0.9,1.3,-0.9,20,7.2
19.1,6.3,11.3,0.5,2.6,0.6,1.2,0.0,1,9.8
34.6,23.1,22.6,2.2,10.7,2.6,0.9,1.0,5,4.8
6.7,2.1,11.6,0.0,0.7,0.2,0.7,-1.9,12,7.5
26.9,9.0,13.8,0.0,4.7,1.4,1.2,-2.0,17,5.0
33.0,16.6,16.5,2.2,6.5,1.4,1.9,1.5,4,18.8
21.4,8.5,11.6,0.1,1.5,1.2,1.3,-1.6,28,6.8
9.2,3.0,7.5,-0.3,0.0,0.4,1.1,-5.2,24,6.3
28.5,8.6,15.8,1.8,8.1,0.9,1.7,1.3,1,6.1
21.3,8.7,12.8,-0.1,2.2,0.9,1.1,-2.2,25,15.8
10.1,3.2,11.0,-0.3,0.6,0.7,2.5,-3.6,6,25.1
37.1,15.1,13.8,1.7,6.6,1.6,1.8,0.2,10,7.2
15.3,4.8,10.3,-0.4,0.3,1.2,1.9,-4.4,1,29.9
36.8,20.8,18.6,2.7,6.0,2.8,1.0,1.7,17,30.3
33.5,10.9,11.6,0.9,4.0,1.5,1.8,-0.5,17,20.5
29.9,14.3,19.4,2.9,7.3,1.5,1.7,3.5,9,15.7
10.2,4.5,12.0,-0.3,0.1,0.7,1.0,-4.2,29,4.0
19.8,5.6,11.5,0.3,1.9,1.0,2.1,-1.3,29,12.5
38.6,20.6,15.6,1.9,5.0,3.2,2.2,0.4,15,17.7
28.3,7.3,9.9,1.0,4.9,0.9,1.4,-0.3,1,9.9
30.9,16.0,16.4,0.6,3.6,2.7,0.9,-0.7,12,30.9
38.0,18.7,23.7,3.5,7.3,2.5,2.9,6.2,20,45.4
27.4,11.4,16.3,1.4,4.8,2.0,1.4,0.4,19,27.7
12.4,3.7,5.4,-0.9,-1.2,0.7,1.3,-6.2,29,10.0
7.4,2.1,11.0,0.1,0.6,0.3,3.1,-0.7,14,12.4
28.9,13.5,13.0,-0.5,0.1,2.9,1.8,-2.9,29,24.7
25.3,10.3,13.4,0.2,1.4,1.9,1.8,-1.4,21,24.8
27.6,10.1,15.0,0.7,5.2,2.1,0.6,-0.7,9,6.0
21.2,7.1,9.3,-0.3,0.8,0.6,1.3,-3.2,20,6.2
34.0,18.3,18.2,3.0,8.3,2.3,1.8,3.0,9,15.1
22.5,8.7,11.9,1.2,3.6,0.9,1.6,0.9,2,4.7
34.3,16.1,17.8,2.3,6.1,3.3,2.0,1.2,10,38.6
25.0,8.8,13.8,1.0,3.3,1.5,1.9,0.7,1,20.0
13.2,5.5,8.9,-0.6,-0.3,0.8,1.8,-4.8,17,17.5
39.0,29.7,31.1,10.3,18.5,3.4,2.2,11.8,1,41.8
28.6,5.5,15.8,1.9,4.7,0.9,2.4,1.9,24,8.0
31.1,12.3,13.1,1.2,6.0,1.3,0.9,-0.2,12,9.6
23.4,12.0,17.9,0.6,3.1,2.0,0.6,-0.2,1,11.3
23.2,8.1,13.1,1.3,3.0,1.2,2.4,1.5,11,13.8
11.4,1.5,5.7,-0.4,0.6,0.6,0.9,-4.4,27,11.1
27.9,9.3,13.9,0.4,4.4,1.0,1.9,-1.3,24,4.2
31.5,10.8,15.9,2.9,7.7,1.8,1.5,2.5,3,15.6
32.6,15.5,14.5,1.8,4.2,2.4,2.1,0.7,14,29.6
25.6,5.3,9.8,0.0,2.2,1.1,1.8,-1.9,16,8.0
28.9,10.4,16.5,0.4,5.5,1.4,1.2,-1.2,20,3.5
27.2,7.5,9.3,0.2,3.9,1.0,2.1,-1.7,3,12.9
36.9,18.7,20.6,4.1,10.3,3.3,1.8,3.8,8,44.5
8.3,2.6,9.7,-0.3,0.6,0.5,0.8,-4.4,8,5.3
32.4,17.1,19.0,1.5,4.6,1.8,1.3,0.4,29,10.0
36.5,18.7,17.3,1.3,5.8,1.4,1.5,0.2,1,6.1
15.4,4.4,9.0,0.1,1.0,0.5,0.7,-1.3,9,9.2
29.4,13.5,15.6,1.4,5.6,1.7,0.9,0.5,8,8.5
14.0,4.3,13.1,-0.1,2.7,0.7,1.8,-2.5,6,5.6
23.4,10.4,15.7,1.1,5.8,0.9,1.5,0.4,14,7.5
7.2,2.1,11.6,-0.2,0.6,0.3,0.7,-4.1,3,3.4
38.9,17.1,17.8,3.5,6.7,2.7,2.3,2.4,25,23.7
27.5,10.3,13.8,0.7,3.1,1.1,2.8,-0.4,26,14.3
29.4,7.8,10.9,-0.2,2.6,2.2,2.2,-2.3,21,25.6
16.5,3.6,10.3,0.0,1.4,0.8,0.8,-2.1,15,4.7
33.9,15.1,14.8,1.7,5.6,1.4,1.4,0.5,23,7.6
22.0,9.6,15.0,1.8,6.5,0.8,0.8,1.8,2,13.9
31.5,15.7,16.6,2.3,6.6,1.2,1.3,1.7,5,8.8
27.4,8.9,12.9,1.7,5.8,0.8,1.8,1.3,13,7.0
21.5,10.4,17.7,1.8,6.2,1.3,1.6,2.2,14,31.9
20.5,9.6,15.6,0.3,4.0,1.1,0.8,-1.3,17,5.6
23.8,10.1,13.2,0.3,2.2,1.3,1.0,-1.2,27,22.6
16.8,6.1,11.0,-0.8,1.2,1.3,0.8,-4.6,29,6.4
22.5,9.0,13.1,0.9,3.6,0.8,2.4,0.0,9,7.3
19.9,10.1,16.3,0.7,2.2,1.3,2.3,0.7,9,24.9
41.0,18.2,18.3,3.7,11.5,2.3,2.0,2.7,15,9.0
24.2,8.0,12.3,0.1,1.2,2.1,2.3,-1.7,25,24.4
15.9,6.6,14.8,0.2,1.2,1.7,2.4,-1.3,23,32.2
36.6,13.7,19.1,4.2,9.6,3.0,3.3,3.6,9,43.7
37.7,20.8,21.2,2.5,9.7,2.1,1.3,1.3,18,8.2
35.1,14.2,19.4,3.1,10.9,1.5,1.1,2.3,6,10.4
24.5,9.4,12.5,1.0,4.4,0.7,1.2,0.0,11,5.0
21.7,6.2,7.9,-0.4,0.0,1.1,1.6,-3.8,26,7.2
18.1,6.3,15.2,0.2,3.7,0.9,1.0,-1.5,10,1.2
22.5,5.2,8.7,0.1,2.4,0.7,1.3,-1.8,20,9.3
13.1,4.5,12.2,-0.4,1.3,0.5,0.8,-4.1,26,6.7
9.2,2.7,6.7,-0.6,0.0,0.5,0.8,-6.3,3,9.0
36.4,19.0,18.9,2.1,7.5,2.1,1.3,0.8,20,13.7
19.8,7.5,12.9,0.0,1.3,0.9,1.5,-2.0,19,11.6
17.7,7.1,15.1,-0.5,1.9,1.0,1.5,-3.5,30,4.5
24.8,9.1,12.0,0.0,0.7,1.7,2.4,-1.9,15,18.9
15.4,7.3,14.0,0.3,1.2,1.1,2.0,-0.5,21,20.5
13.4,4.3,10.3,0.1,0.9,0.9,2.5,-1.3,8,22.0
22.4,6.0,10.0,-0.6,2.6,1.0,0.9,-3.5,11,5.9
34.0,13.5,16.0,1.2,3.2,1.2,1.1,0.8,24,16.9
34.7,18.3,24.0,4.6,13.2,3.3,1.4,4.4,2,8.7
17.9,7.0,10.5,0.0,1.1,0.7,1.7,-2.0,23,11.0
27.0,11.2,15.0,2.6,6.4,0.9,1.5,2.7,5,7.4
36.9,18.8,20.1,2.5,7.9,2.5,1.0,1.2,30,11.8
36.0,10.3,17.2,4.5,8.9,2.4,2.6,4.2,4,36.4
11.5,4.8,9.3,-0.4,-0.5,1.0,1.5,-5.3,22,27.5
16.6,4.0,13.7,0.0,1.8,0.6,1.5,-2.0,30,4.6
34.3,19.5,21.3,3.7,9.9,2.7,1.6,3.4,8,15.8
13.8,3.3,7.9,-0.6,-0.1,0.9,1.2,-5.6,24,5.1
32.4,8.0,11.1,1.9,4.3,1.0,1.2,1.5,16,10.9
18.4,6.4,11.2,0.3,2.8,0.9,1.6,-1.1,15,21.7
20.7,8.1,12.4,0.7,3.4,0.8,1.7,-0.4,3,9.9
17.6,8.5,14.3,0.1,2.7,1.3,1.1,-1.7,11,22.1
11.2,3.9,14.3,0.0,1.9,0.2,1.9,-1.8,11,3.3
38.8,27.0,21.9,4.4,9.4,3.2,2.1,4.1,3,23.8
27.1,8.8,10.9,0.9,4.3,0.9,1.0,-0.4,7,9.3
22.0,6.1,12.3,0.2,3.7,0.8,1.2,-1.5,13,22.2
29.8,14.8,16.1,0.7,4.6,1.7,1.8,-0.8,13,7.8
8.9,2.1,5.9,-0.4,0.1,0.4,1.2,-5.7,7,5.1
26.5,10.0,13.8,-0.1,1.9,1.8,1.8,-2.2,24,28.2
25.9,8.8,13.6,1.7,5.9,1.4,1.5,1.3,2,10.1
12.5,7.1,18.5,0.6,2.0,1.0,2.1,1.5,4,18.6
7.5,2.7,8.5,-0.3,-0.3,0.5,0.9,-5.5,5,7.8
17.9,7.0,14.9,1.3,3.7,0.6,1.4,2.6,12,9.0
30.9,7.4,10.7,-0.3,1.9,1.6,1.5,-2.5,23,25.9
37.6,16.3,13.7,0.5,3.5,2.2,2.2,-1.3,4,9.2
36.5,14.9,13.3,1.7,3.2,2.2,2.4,0.5,16,16.7
33.0,11.9,10.7,0.1,2.7,1.0,0.7,-1.9,22,6.8
32.3,15.9,20.7,2.8,7.5,1.9,0.9,3.1,14,10.3
19.7,4.4,7.7,0.3,2.6,0.7,1.5,-1.2,12,8.5
30.4,15.0,20.2,1.8,7.8,1.8,0.9,1.5,3,5.8
21.2,8.0,10.0,-0.2,0.4,1.2,1.6,-2.7,17,9.1
35.4,11.3,12.8,2.0,6.2,2.2,1.1,0.8,15,18.9
36.1,24.0,25.0,3.6,9.6,2.4,0.9,3.6,19,11.5
24.3,8.2,13.6,2.1,5.3,0.8,2.0,2.1,5,7.9
30.3,13.0,12.1,-0.1,1.0,2.0,2.4,-2.2,29,12.5
13.3,5.1,12.8,0.1,1.3,0.7,1.5,-1.8,24,6.3
30.2,13.1,15.7,0.1,3.5,1.7,1.9,-1.8,25,7.9
30.0,8.8,12.5,1.4,3.7,0.9,2.7,1.1,18,12.7
21.6,8.6,12.5,-0.3,2.3,0.8,1.3,-2.8,19,4.9
15.4,5.0,7.5,-0.2,0.1,0.5,1.1,-3.3,13,9.8
12.6,2.8,12.4,-0.2,1.7,0.4,1.2,-3.0,28,4.8
35.0,17.2,15.5,0.9,4.2,1.5,0.5,-0.8,19,5.4
19.8,7.6,12.8,0.3,2.2,1.3,1.2,-1.3,4,26.1
17.9,9.5,14.0,0.0,1.1,1.0,1.5,-2.1,5,12.5
32.1,12.0,13.9,0.9,4.0,2.1,2.2,-0.6,18,24.8
16.7,6.6,12.9,-0.1,1.0,1.0,1.1,-2.4,27,25.3
35.6,19.6,16.0,1.9,5.5,2.8,1.2,0.7,16,25.6
30.4,11.0,12.9,2.0,4.8,1.6,1.8,1.5,14,14.0
17.3,6.3,11.5,-0.6,1.6,1.0,1.2,-4.5,9,5.9
18.4,5.6,9.6,-0.2,1.3,0.8,1.5,-2.7,9,11.1
20.8,5.9,13.1,0.3,4.7,0.8,1.2,-1.2,10,3.7
27.8,12.4,16.5,0.6,2.9,2.7,1.9,-0.8,20,32.9
9.4,3.3,12.6,0.2,1.3,0.3,2.1,-0.6,15,6.0
13.0,5.8,16.5,0.2,2.0,0.6,1.0,-0.6,2,5.1
10.9,2.6,5.7,-0.4,-0.5,0.7,2.5,-5.8,22,14.1
37.9,17.6,16.1,2.0,5.9,1.9,1.3,1.0,17,9.1
31.1,18.0,18.4,2.7,7.3,1.7,1.3,2.4,6,16.1
17.0,7.1,12.6,0.2,1.2,0.9,1.9,-1.3,19,11.8
20.1,8.9,14.1,0.9,3.1,0.6,1.2,0.5,16,9.7
16.5,6.1,14.2,0.5,1.9,1.2,3.5,0.4,9,13.0
27.0,7.3,11.6,0.8,3.3,1.6,1.4,-0.5,22,26.9
14.8,4.7,14.4,0.3,2.9,0.7,1.0,-1.1,5,3.7
12.6,4.7,12.7,0.2,1.5,0.3,1.5,-1.3,25,6.7
23.3,6.0,14.0,0.5,3.7,1.1,0.6,-0.6,4,3.5
33.6,15.3,17.4,2.2,4.5,2.8,2.6,1.5,22,39.6
27.9,14.1,17.6,1.5,3.4,2.2,2.0,0.6,27,13.8
24.8,7.1,10.7,0.3,2.7,1.7,2.7,-1.3,13,21.0
11.2,2.9,8.5,-0.4,0.5,0.3,1.8,-4.2,18,5.9
19.4,8.6,14.9,0.5,2.2,1.0,2.0,-0.4,23,16.6
16.5,2.7,10.2,0.1,3.1,0.6,0.8,-1.7,13,1.3
37.5,17.9,18.2,2.3,8.8,1.3,1.3,1.2,11,9.9
22.3,5.9,15.8,1.6,5.9,0.8,1.3,1.8,7,2.8
14.1,5.8,12.1,-0.1,1.3,0.6,0.9,-2.6,16,8.1
15.9,3.3,10.3,0.3,0.9,1.1,2.3,-0.8,7,26.6
25.8,9.8,11.5,-0.5,0.7,1.4,1.7,-3.2,30,9.5
30.8,16.6,17.1,2.3,7.4,1.4,1.2,2.0,2,17.8
18.0,7.9,14.8,0.8,2.8,1.6,1.7,0.1,5,24.1
25.1,10.3,13.0,0.4,2.5,1.3,1.4,-1.1,28,7.7
27.4,9.1,12.7,1.0,4.8,1.1,1.6,-0.2,6,20.8
25.9,8.1,16.8,0.6,5.2,1.5,1.0,-0.9,25,4.7
18.2,7.8,17.7,0.5,4.6,1.4,1.8,-0.7,12,7.1
34.1,19.5,20.2,3.6,9.5,2.4,1.7,3.7,7,26.1
35.2,16.3,15.2,2.3,7.9,1.6,1.2,1.2,9,12.3
22.7,6.5,7.9,-0.2,2.0,0.8,1.3,-2.4,14,9.8
27.3,8.2,8.2,-0.6,-0.4,1.8,1.9,-3.8,13,20.2
38.2,28.2,22.2,2.9,7.9,3.0,1.7,2.3,7,15.9
26.7,10.3,16.5,1.2,4.2,1.5,1.3,0.6,19,33.8
36.2,17.5,16.3,2.0,4.7,3.0,2.5,0.7,26,24.6
35.7,15.3,13.7,0.0,2.7,1.7,1.0,-2.1,23,9.8
14.5,7.7,18.1,1.0,3.1,0.9,1.4,2.3,2,7.1
22.8,6.5,12.5,0.0,2.9,1.8,0.8,-2.0,15,2.2
18.3,6.9,11.6,-0.2,0.7,1.1,1.8,-2.8,30,24.0
31.3,7.5,17.9,3.1,6.8,1.2,2.2,3.3,11,12.3
19.8,7.4,13.9,0.0,2.4,1.0,2.2,-2.0,29,10.3
19.3,6.6,13.8,0.2,2.7,0.4,0.8,-1.2,1,6.0
12.8,3.5,11.5,-0.2,1.3,0.7,1.0,-3.4,15,9.6
21.5,7.0,10.7,0.0,3.7,0.9,1.7,-2.2,3,6.5
13.2,5.4,8.5,-0.7,0.0,0.9,0.7,-6.0,18,7.3
11.0,4.4,12.3,-0.2,1.2,0.5,2.2,-2.8,11,6.4
36.2,25.8,21.8,4.2,8.0,2.5,1.4,4.8,18,13.1
30.0,11.9,19.1,1.5,5.4,1.8,1.7,1.3,24,10.0
35.3,17.7,18.8,3.8,10.1,2.2,1.7,3.4,5,28.9
27.7,15.2,16.8,2.4,5.8,1.9,1.8,2.2,5,17.3
36.1,21.3,21.6,3.0,7.5,3.1,2.4,2.8,21,34.4
36.8,16.5,13.9,0.6,4.2,2.2,1.4,-1.2,27,9.1
16.0,7.7,17.9,0.2,3.8,0.6,1.1,-1.4,16,4.2
35.1,15.6,17.2,2.3,4.9,2.3,2.1,1.7,12,12.1
13.4,5.0,12.5,0.0,0.5,1.0,2.0,-1.9,30,30.0
34.9,20.1,15.9,1.2,3.9,2.2,1.7,-0.2,23,6.8
15.3,3.7,9.2,0.5,1.5,0.9,1.5,0.1,8,13.7
25.5,8.4,9.8,0.2,2.2,1.1,1.5,-1.7,20,13.3
14.3,5.1,16.4,0.3,3.0,0.6,1.5,-0.5,9,2.9
19.7,10.1,16.9,0.5,3.1,1.4,1.1,-0.6,26,9.7
19.4,8.5,16.4,0.2,4.1,1.1,0.9,-1.5,9,4.3
34.6,11.9,10.7,0.4,3.6,1.3,1.1,-1.3,19,10.1
21.0,8.9,11.8,-0.1,0.5,1.4,2.0,-2.3,24,15.3
37.5,18.3,16.0,1.7,5.6,2.1,1.4,0.3,15,14.5
24.0,8.1,9.0,-0.3,0.9,1.0,1.0,-2.8,18,5.4
30.3,12.7,17.0,1.6,8.6,1.5,1.5,0.5,8,8.6
37.2,22.6,24.0,6.0,13.5,1.9,1.7,6.2,6,25.4
17.1,3.9,6.9,-0.5,0.6,0.5,1.5,-3.6,25,6.3
34.0,18.3,16.9,1.2,4.5,2.0,1.0,0.1,17,23.9
22.0,5.9,12.1,1.0,2.2,1.0,2.7,0.8,27,11.4
37.0,16.8,16.0,1.2,4.9,2.5,1.1,-0.4,15,28.8
24.8,13.9,17.2,0.1,3.4,1.5,1.1,-1.7,14,7.7
27.5,12.4,17.6,1.9,5.6,1.9,2.0,1.6,20,34.6
33.0,11.9,18.8,4.0,9.9,2.6,3.0,4.0,3,39.7
12.4,4.3,8.2,-0.5,0.3,1.1,1.4,-5.0,6,18.2
18.4,5.4,12.9,1.2,3.7,0.6,1.9,1.4,6,7.8
13.2,3.8,5.2,-0.9,-1.1,0.7,1.1,-6.8,30,6.4
33.9,7.3,10.7,2.0,5.2,0.8,1.3,2.0,8,10.0
22.6,8.5,11.1,0.0,2.3,0.8,1.5,-2.1,16,14.4
34.6,14.9,14.5,0.7,0.6,3.0,2.5,-0.8,28,38.1
24.4,7.8,12.0,0.8,3.4,0.9,1.5,0.0,21,8.5
15.6,4.8,11.9,0.1,2.8,0.6,1.1,-1.6,4,4.2
15.3,4.5,12.5,0.2,1.7,1.5,2.4,-1.4,6,35.6
29.9,17.2,18.9,2.4,5.9,1.9,2.1,2.4,23,22.9
16.5,4.2,10.6,-0.5,0.4,0.8,1.1,-4.4,28,5.1
34.7,14.9,16.3,2.8,6.9,1.6,1.9,2.0,12,24.2
19.8,7.7,11.9,-0.6,2.2,0.9,1.2,-3.5,22,5.0
33.7,19.3,24.4,4.7,10.1,2.2,0.8,5.4,7,19.3
27.0,10.2,12.6,0.8,3.0,1.7,1.2,-0.4,13,14.2
12.6,3.8,17.0,0.6,3.3,0.4,1.2,1.1,4,2.9
19.9,7.4,13.6,0.3,2.5,1.0,1.8,-1.1,21,6.4
30.5,14.9,16.6,1.3,4.3,2.4,2.0,0.3,18,27.6
19.4,9.7,14.7,0.7,2.6,0.9,1.7,0.2,8,10.3
38.6,30.2,30.4,9.6,14.7,3.4,3.0,10.6,14,40.3
24.7,6.1,13.0,0.7,4.2,1.2,1.4,-0.6,18,9.9
34.5,22.8,19.0,1.5,5.0,3.0,1.7,0.5,5,18.1
16.2,5.8,12.6,0.9,3.7,0.4,3.0,0.8,2,12.2
16.1,2.2,9.3,-0.2,1.7,0.6,1.0,-2.7,14,3.7
26.9,16.2,18.6,1.6,4.9,1.8,1.2,1.1,20,12.4
35.6,16.3,13.7,0.8,3.1,2.1,1.5,-0.8,26,20.5
16.3,5.2,9.3,-0.5,-0.5,1.4,2.3,-4.4,29,22.7
24.4,8.9,15.5,2.3,6.1,1.1,3.5,2.4,2,10.4
28.5,8.6,14.6,1.5,8.0,1.0,1.8,0.6,1,5.4
11.8,4.2,10.0,-0.4,0.8,0.5,1.3,-4.2,6,5.3
12.4,4.2,9.8,-0.6,-0.4,0.8,1.8,-4.6,22,27.2
31.1,11.0,12.3,-0.6,1.2,2.2,1.8,-3.1,30,24.7
15.4,4.3,9.5,0.1,1.3,0.6,1.9,-1.6,7,7.9
26.9,9.7,13.6,0.7,3.7,1.4,1.8,-0.5,21,21.3
23.5,2.9,12.2,1.2,3.8,0.6,2.0,1.6,1,4.7
37.6,16.6,18.6,3.7,9.5,2.1,2.5,3.5,19,12.4
26.1,6.6,9.5,-1.2,-0.2,2.3,1.4,-4.6,27,33.4
33.6,11.7,14.1,2.0,6.4,1.4,2.4,1.7,1,16.6
13.7,4.2,13.3,-0.1,1.8,0.7,1.5,-2.5,13,3.7
39.2,21.0,18.9,2.0,7.8,2.1,0.9,0.6,10,10.9
18.3,6.4,9.9,-0.2,0.8,1.3,2.4,-2.6,2,18.6
20.6,6.4,18.1,1.5,5.4,1.0,1.4,2.2,5,3.2
20.8,5.3,10.2,0.2,1.2,1.2,2.1,-1.2,27,13.1
37.6,14.2,13.7,1.4,4.3,2.8,2.2,-0.1,19,31.1
25.6,10.4,15.5,2.5,6.1,1.1,1.9,3.0,6,12.7
29.8,9.9,12.1,1.3,6.3,0.9,2.0,0.2,2,14.9
13.2,4.5,9.8,-0.4,0.1,1.3,2.0,-4.3,13,20.8
24.5,9.5,14.2,0.7,3.3,1.2,2.5,-0.5,24,16.2
24.7,11.6,16.9,0.7,4.7,1.2,1.3,-0.7,25,5.9
13.3,4.9,12.2,-0.1,0.6,0.7,1.1,-2.5,21,14.8
17.9,5.0,11.3,0.3,2.0,1.1,1.4,-1.0,2,21.1
32.2,12.0,14.9,2.1,5.1,0.9,1.6,2.0,17,7.1
28.8,9.7,11.4,1.0,4.4,0.8,0.9,-0.4,7,7.7
14.0,4.0,12.2,-0.1,1.8,0.6,1.8,-2.5,20,6.5
15.6,4.8,10.7,-0.5,1.5,1.1,1.3,-3.8,10,4.4
13.8,2.3,9.7,-0.2,1.4,0.5,1.5,-2.8,19,4.6
20.6,7.0,12.1,0.8,4.5,0.7,1.0,0.1,1,8.3
33.7,19.6,19.3,3.1,7.3,1.6,2.0,2.9,9,17.6
27.9,9.8,10.8,-0.7,0.8,1.9,1.8,-3.4,26,26.1
23.9,7.8,10.1,0.4,3.8,0.8,1.3,-1.0,1,11.3
15.1,5.7,10.1,-0.6,-0.4,1.4,2.4,-5.2,28,22.9
24.4,14.2,19.4,1.7,5.0,1.3,2.4,1.9,13,14.9
20.3,7.8,13.4,0.2,2.2,1.3,1.2,-1.5,9,26.4
31.4,15.4,14.6,0.7,3.9,1.7,0.7,-0.8,22,6.4
26.8,15.5,22.9,2.4,5.0,2.0,2.9,6.1,7,23.1
16.5,3.4,7.0,-0.1,0.6,0.4,1.7,-2.8,9,3.0
31.9,13.4,14.8,0.9,3.8,2.2,1.7,-0.5,17,26.1
31.9,13.3,12.5,0.2,2.5,1.6,1.3,-1.7,26,8.7
36.8,21.4,20.3,1.8,6.1,2.8,1.3,1.7,13,8.3
24.8,11.9,16.3,0.1,2.7,1.5,1.2,-1.8,7,6.3
34.2,13.3,12.5,0.7,3.8,0.8,1.4,-0.7,10,6.0
36.6,20.7,17.0,2.3,6.9,2.4,1.2,1.1,15,15.9
34.3,16.1,14.9,1.0,4.6,2.1,1.5,-0.4,28,13.6
14.7,5.0,16.8,0.7,2.6,0.7,3.1,1.4,5,6.9
34.0,14.1,14.7,0.7,3.0,1.5,1.9,-0.4,15,9.0
19.3,5.6,11.3,-0.5,1.7,0.6,1.9,-3.4,25,5.0
32.1,14.4,14.7,0.9,4.1,1.3,1.2,-0.5,24,7.6
36.6,16.8,14.8,2.4,7.3,2.6,1.2,1.3,4,22.5
21.5,5.9,14.5,1.4,3.6,0.9,1.0,1.2,24,13.9
30.4,12.7,14.1,0.8,2.4,1.7,2.1,-0.3,30,12.6
26.5,11.8,14.9,1.4,5.1,1.7,1.2,0.9,19,22.6
31.1,15.8,21.2,3.5,7.1,1.6,1.9,5.7,3,14.7
13.1,3.7,13.7,0.5,1.9,0.4,1.8,0.9,18,23.9
37.4,16.8,12.6,-1.4,1.3,1.8,1.2,-4.1,28,6.9
30.7,11.9,16.7,1.2,6.4,2.0,1.3,-0.1,25,9.7
17.8,4.3,14.0,0.6,4.5,0.5,1.3,-0.3,7,7.2
28.1,11.1,13.9,-1.3,2.7,1.8,1.0,-4.2,30,6.8
13.5,3.4,6.4,-0.5,0.5,0.3,0.8,-4.2,14,4.7
37.0,18.9,22.2,5.0,13.9,1.9,0.9,4.5,2,14.8
34.0,13.2,14.4,2.2,4.7,2.7,1.2,1.2,19,21.2
27.5,10.8,15.9,1.1,4.6,1.6,2.2,0.0,15,5.5
19.5,8.5,12.2,0.2,1.7,1.1,1.2,-1.3,15,8.6
37.3,18.9,15.3,0.7,3.3,2.6,1.8,-1.1,25,8.7
28.2,9.6,12.9,1.0,3.4,1.8,2.3,0.0,20,28.2
24.8,8.7,10.8,-0.1,2.1,0.7,1.5,-2.2,21,4.9
31.5,13.6,12.8,0.0,1.3,1.7,1.8,-1.9,18,10.7
22.5,9.1,11.8,0.2,2.9,0.9,1.5,-1.6,11,10.4
30.1,13.5,18.6,1.8,7.7,1.7,1.8,1.1,11,9.8
36.1,26.8,24.4,5.9,12.7,2.6,2.1,5.9,2,23.8
32.3,9.9,13.8,1.8,4.2,2.0,0.7,1.1,26,21.6
30.0,11.9,16.7,1.6,5.1,1.9,1.3,1.1,15,17.9
36.3,16.3,18.6,3.3,8.8,2.4,2.0,2.4,16,30.2
39.5,21.4,18.2,3.1,7.6,2.5,1.4,1.8,12,26.4
17.0,5.5,13.8,0.0,1.9,0.8,1.1,-2.0,25,5.6
13.9,2.5,6.3,-0.4,0.3,0.6,1.8,-4.0,25,9.9
26.2,4.5,10.8,0.5,1.7,1.2,1.6,-1.1,29,13.8
13.8,4.1,12.1,-0.2,1.5,0.8,1.4,-2.6,10,26.9
15.2,6.5,17.0,-0.3,2.0,0.8,1.5,-2.9,29,3.4
30.1,9.6,16.6,1.2,5.6,0.8,1.2,0.5,17,7.3
38.6,20.8,18.8,1.9,4.5,3.1,2.2,0.9,29,19.7
19.0,9.6,13.0,0.1,0.6,1.1,2.2,-1.9,30,10.7
31.9,11.2,11.8,1.0,4.6,0.7,1.1,-0.5,10,4.8
28.9,14.3,20.0,1.1,5.5,1.7,0.6,1.1,2,7.7
